src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.50.10,192.168.50.20,36585,53,17,2026-09-07 18:22:04,0.04173111915588379,7116.99101312324,71.88879811235596,47.92586540823731,23.962932704118654,2,1,206,91,103,103,103.0,0.0,91,91,91.0,0.0,103,91,99.0,5.656854249492381,32.0,40,20,20,2,0.020865559577941895,0.04173111915588379,0.0,0.020865559577941895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0,91.0,0,2,1,206,91
192.168.50.10,192.168.50.20,54716,21,6,2026-09-07 18:22:05,0.023714303970336914,88933.6664756447,1138.5533403709849,590.3609913034736,548.1923490675111,14,13,1001,1108,82,66,71.5,5.024937810560445,115,66,85.23076923076923,15.232323153053615,115,66,78.11111111111111,13.110169457710171,171.8765432098766,280,260,20,7,0.0009120886142437274,0.004170417785644531,0.0,0.001000526110532828,0.022905349731445312,0.005839109420776367,0.0,0.001761949979341947,0.0015591321259842998,0.02179694175720215,0.004752635955810547,0.00036907196044921875,0.001816411813100179,0.001260805363012988,7,9,0,0,2,3,0,16,25,0,0,0.9285714285714286,78.11111111111111,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.5,85.23076923076923,0,14,13,1001,1108
192.168.50.10,192.168.50.20,51578,58187,6,2026-09-07 18:22:05,0.00784611701965332,61941.4671974232,892.1610501686469,509.80631438208394,382.35473578656297,4,3,280,206,74,66,70.0,4.0,74,66,68.66666666666667,3.7712361663282534,74,66,69.42857142857143,3.958973274443148,15.673469387755102,80,60,20,0,0.00130768616994222,0.005377292633056641,0.0,0.0018488724729418574,0.006954669952392578,0.00612330436706543,0.0,0.002318223317464193,0.0027119210324838524,0.007149219512939453,0.005511760711669922,0.0016374588012695312,0.0035746097564697266,0.0019371509552001953,0,0,0,0,2,3,0,0,5,0,0,0.75,69.42857142857143,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,68.66666666666667,0,4,3,280,206
192.168.50.10,192.168.50.20,36566,80,6,2026-09-07 18:22:31,214.18270802497864,9.006329305421959,0.05602693191553318,0.037351287943688784,0.018675643971844392,8,4,635,1294,149,66,79.375,26.575070554939266,1088,66,323.5,441.39636382734284,1088,66,160.75,280.46067014824024,78658.1875,160,80,20,1,19.471155274998058,214.1748914718628,0.0,61.57072753935851,214.18270802497864,214.1748914718628,0.0,30.59752971785409,74.94514411182217,0.006827831268310547,0.0040013790130615234,0.0010180473327636719,0.0022759437561035156,0.0012620119913252213,1,1,0,0,2,4,0,2,9,0,0,0.5,160.75,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.375,323.5,0,8,4,635,1294
192.168.50.10,192.168.50.20,51612,22,6,2026-09-07 18:22:05,0.1697530746459961,47651.56694138731,241.52728947915438,123.70909948932298,117.81818998983141,21,20,4083,4006,1794,66,194.42857142857142,368.0246590377661,1042,66,200.3,264.89037355102204,1794,66,197.29268292682926,321.8838029932343,103609.18262938729,420,400,20,12,0.004243826866149903,0.04086756706237793,0.0,0.008628895273212825,0.1697530746459961,0.04101371765136719,0.0,0.008487653732299805,0.012651865817201237,0.16808295249938965,0.054865121841430664,7.152557373046875e-07,0.008846471184178403,0.015893172197785237,12,13,0,0,2,3,0,25,39,0,0,0.9523809523809523,197.29268292682926,64240,5792,0,0,0,0,0,0,0,0,0,0,312.0,5.0,0,59337.210846105016,194.42857142857142,200.3,0,21,20,4083,4006
192.168.50.10,192.168.50.20,41840,80,6,2026-09-07 18:22:05,0.03709006309509277,51064.89021450565,296.5753919533063,188.72979487937673,107.84559707392957,7,4,555,1339,143,66,79.28571428571429,26.244532958391193,1133,66,334.75,460.8814245551669,1133,66,172.1818181818182,304.5995338687468,92780.87603305782,140,80,20,1,0.0037090063095092775,0.023911476135253906,0.0,0.007086188265967273,0.03709006309509277,0.025548934936523438,0.0,0.006181677182515462,0.009029282048236978,0.035677433013916016,0.023911476135253906,0.0024271011352539062,0.011892477671305338,0.008954899254900789,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,172.1818181818182,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.28571428571429,334.75,0,7,4,555,1339
192.168.50.10,192.168.50.20,41856,80,6,2026-09-07 18:22:05,0.033669471740722656,37363.22356606713,326.70545248548365,207.9034697634896,118.80198272199405,7,4,560,698,148,66,80.0,27.97958439393164,492,66,174.5,183.3378029758184,492,66,114.36363636363636,121.60388206069491,14787.5041322314,140,80,20,1,0.0033669471740722656,0.02672743797302246,0.0,0.007819398693221017,0.033669471740722656,0.028120756149291992,0.0,0.005611578623453776,0.01009205540377108,0.032006025314331055,0.02672743797302246,0.001985788345336914,0.010668675104777018,0.011367789813155477,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,114.36363636363636,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,174.5,0,7,4,560,698
192.168.50.10,192.168.50.20,41868,80,6,2026-09-07 18:22:05,0.08646750450134277,311562.13140835636,381.6462634178084,208.17068913698643,173.475574280822,18,15,1292,25648,154,66,71.77777777777777,20.09852276372447,8754,66,1709.8666666666666,2863.3574900028734,8754,66,816.3636363636364,2095.768273365971,4392244.655647382,360,300,20,1,0.0027021095156669617,0.0639183521270752,0.0,0.011028993599282772,0.08646750450134277,0.06471490859985352,0.0,0.005086323794196634,0.01492975729099737,0.08456039428710938,0.0639183521270752,4.76837158203125e-07,0.0060400281633649555,0.016073852532256197,1,9,0,0,2,3,0,10,31,0,0,0.8333333333333334,816.3636363636364,64240,5792,0,0,0,0,0,0,0,0,0,0,24650.0,12.0,0,1459954.4403180028,71.77777777777777,1709.8666666666666,0,18,15,1292,25648
192.168.50.10,192.168.50.20,41870,80,6,2026-09-07 18:22:05,0.014066219329833984,131876.23173666903,782.0153903522154,497.6461574968643,284.369232855351,7,4,561,1294,149,66,80.14285714285714,28.326809973332793,1088,66,323.5,441.39636382734284,1088,66,168.63636363636363,291.65492459638375,85062.5950413223,140,80,20,1,0.0014066219329833985,0.005503416061401367,0.0,0.0016181084292611289,0.014066219329833984,0.005503416061401367,0.0,0.002344369888305664,0.0017092173338991022,0.012238502502441406,0.007338047027587891,0.0011582374572753906,0.004079500834147136,0.00253414434673008,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,168.63636363636363,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.14285714285714,323.5,0,7,4,561,1294
192.168.50.10,192.168.50.20,56269,53,17,2026-09-07 18:22:06,0.03365755081176758,8021.974073811716,89.13304526457463,59.42203017638308,29.71101508819154,2,1,188,82,94,94,94.0,0.0,82,82,82.0,0.0,94,82,90.0,5.656854249492381,32.0,40,20,20,2,0.01682877540588379,0.03365755081176758,0.0,0.01682877540588379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,82.0,0,2,1,188,82
192.168.50.10,192.168.50.20,55425,53,17,2026-09-07 18:22:06,0.030432462692260742,9759.3153404417,98.57894283274445,65.71929522182964,32.85964761091482,2,1,206,91,103,103,103.0,0.0,91,91,91.0,0.0,103,91,99.0,5.656854249492381,32.0,40,20,20,2,0.015216231346130371,0.030432462692260742,0.0,0.015216231346130371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0,91.0,0,2,1,206,91
192.168.50.10,192.168.50.20,54732,21,6,2026-09-07 18:22:06,0.022953033447265625,89007.84311118498,1132.7478810038226,566.3739405019113,566.3739405019113,13,13,935,1108,82,66,71.92307692307692,4.968540080601583,115,66,85.23076923076923,15.232323153053615,115,66,78.57692307692308,13.138824080748325,172.6286982248521,260,260,20,7,0.000918121337890625,0.005215167999267578,0.0,0.0011392094149173732,0.02167510986328125,0.0053539276123046875,0.0,0.0018062591552734375,0.0016339506784451032,0.021968841552734375,0.005372762680053711,2.384185791015625e-07,0.001830736796061198,0.00135281893241471,7,9,0,0,2,3,0,16,24,0,0,1.0,78.57692307692308,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.92307692307692,85.23076923076923,0,13,13,935,1108
192.168.50.10,192.168.50.20,43336,10702,6,2026-09-07 18:22:06,0.0056133270263671875,86579.66972477065,1247.0322799864084,712.5898742779477,534.4424057084608,4,3,280,206,74,66,70.0,4.0,74,66,68.66666666666667,3.7712361663282534,74,66,69.42857142857143,3.958973274443148,15.673469387755102,80,60,20,0,0.0009355545043945312,0.0032339096069335938,0.0,0.0011392932941257535,0.0041637420654296875,0.003393411636352539,0.0,0.0013879140218098958,0.0014525535570029126,0.004947185516357422,0.0033380985260009766,0.0016090869903564453,0.002473592758178711,0.0008645057678222656,0,0,0,0,2,3,0,0,5,0,0,0.75,69.42857142857143,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,68.66666666666667,0,4,3,280,206
