src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.50.10,192.168.50.20,44055,53,6,2026-09-08 03:10:22,0.0016105175018310547,109281.64381939304,1862.7552923760177,1241.8368615840118,620.9184307920059,2,1,116,60,58,58,58.0,0.0,60,60,60.0,0.0,60,58,58.666666666666664,0.9428090415820634,0.888888888888889,40,20,20,0,0.0008052587509155273,0.0016105175018310547,0.0,0.0008052587509155273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,58.666666666666664,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,60.0,0,2,1,116,60
192.168.50.10,192.168.50.20,44055,22,6,2026-09-08 03:10:22,0.0017552375793457031,131036.39228470525,2278.893778864439,1709.1703341483292,569.7234447161097,3,1,170,60,58,54,56.666666666666664,1.8856180831641267,60,60,60.0,0.0,60,54,57.5,2.179449471770337,4.75,60,20,20,0,0.0005850791931152344,0.001558065414428711,0.0,0.0006926980370521831,0.0017552375793457031,0.0017552375793457031,0.0,0.0008776187896728516,0.0008776187896728516,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,57.5,1024,5840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.666666666666664,60.0,0,3,1,170,60
192.168.50.10,192.168.50.20,44055,1025,6,2026-09-08 03:10:22,0.0015301704406738281,115019.86662511686,1960.5659083826738,1307.0439389217825,653.5219694608912,2,1,116,60,58,58,58.0,0.0,60,60,60.0,0.0,60,58,58.666666666666664,0.9428090415820634,0.888888888888889,40,20,20,0,0.0007650852203369141,0.0015301704406738281,0.0,0.0007650852203369141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,58.666666666666664,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,60.0,0,2,1,116,60
192.168.50.10,192.168.50.20,44055,256,6,2026-09-08 03:10:22,0.0012958049774169922,135822.9078196872,2315.163201471941,1543.4421343146273,771.7210671573137,2,1,116,60,58,58,58.0,0.0,60,60,60.0,0.0,60,58,58.666666666666664,0.9428090415820634,0.888888888888889,40,20,20,0,0.0006479024887084961,0.0012958049774169922,0.0,0.0006479024887084961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,58.666666666666664,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,60.0,0,2,1,116,60
192.168.50.10,192.168.50.20,44055,25,6,2026-09-08 03:10:22,0.0009441375732421875,186413.51111111112,3177.5030303030303,2118.3353535353535,1059.1676767676768,2,1,116,60,58,58,58.0,0.0,60,60,60.0,0.0,60,58,58.666666666666664,0.9428090415820634,0.888888888888889,40,20,20,0,0.00047206878662109375,0.0009441375732421875,0.0,0.00047206878662109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,58.666666666666664,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,60.0,0,2,1,116,60
192.168.50.10,192.168.50.20,44055,993,6,2026-09-08 03:10:22,0.0009419918060302734,186838.14325487218,3184.7410782080487,2123.160718805366,1061.580359402683,2,1,116,60,58,58,58.0,0.0,60,60,60.0,0.0,60,58,58.666666666666664,0.9428090415820634,0.888888888888889,40,20,20,0,0.0004709959030151367,0.0009419918060302734,0.0,0.0004709959030151367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,58.666666666666664,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,60.0,0,2,1,116,60
192.168.50.10,192.168.50.20,44055,443,6,2026-09-08 03:10:22,0.0009412765502929688,186980.1175278622,3187.161094224924,2124.774062816616,1062.387031408308,2,1,116,60,58,58,58.0,0.0,60,60,60.0,0.0,60,58,58.666666666666664,0.9428090415820634,0.888888888888889,40,20,20,0,0.0004706382751464844,0.0009412765502929688,0.0,0.0004706382751464844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,58.666666666666664,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,60.0,0,2,1,116,60
192.168.50.10,192.168.50.20,44055,110,6,2026-09-08 03:10:22,0.0009403228759765625,187169.75253549695,3190.393509127789,2126.9290060851927,1063.4645030425963,2,1,116,60,58,58,58.0,0.0,60,60,60.0,0.0,60,58,58.666666666666664,0.9428090415820634,0.888888888888889,40,20,20,0,0.00047016143798828125,0.0009403228759765625,0.0,0.00047016143798828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,58.666666666666664,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,60.0,0,2,1,116,60
192.168.50.10,192.168.50.20,44055,995,6,2026-09-08 03:10:22,0.0014007091522216797,125650.63897872341,2141.772255319149,1427.848170212766,713.924085106383,2,1,116,60,58,58,58.0,0.0,60,60,60.0,0.0,60,58,58.666666666666664,0.9428090415820634,0.888888888888889,40,20,20,0,0.0007003545761108398,0.0014007091522216797,0.0,0.0007003545761108398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,58.666666666666664,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,60.0,0,2,1,116,60
192.168.50.10,192.168.50.20,44055,5900,6,2026-09-08 03:10:22,0.0013942718505859375,164960.65663474693,2868.8809849521203,2151.6607387140903,717.2202462380301,3,1,170,60,58,54,56.666666666666664,1.8856180831641267,60,60,60.0,0.0,60,54,57.5,2.179449471770337,4.75,60,20,20,0,0.0004647572835286458,0.0013685226440429688,0.0,0.000639145067288372,0.0013942718505859375,0.0013942718505859375,0.0,0.0006971359252929688,0.0006971359252929688,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,57.5,1024,5840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.666666666666664,60.0,0,3,1,170,60
192.168.50.10,192.168.50.20,44055,8080,6,2026-09-08 03:10:22,0.0017654895782470703,99689.06198514518,1699.2453747467928,1132.830249831195,566.4151249155975,2,1,116,60,58,58,58.0,0.0,60,60,60.0,0.0,60,58,58.666666666666664,0.9428090415820634,0.888888888888889,40,20,20,0,0.0008827447891235352,0.0017654895782470703,0.0,0.0008827447891235352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,58.666666666666664,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,60.0,0,2,1,116,60
192.168.50.10,192.168.50.20,44055,80,6,2026-09-08 03:10:22,0.0016543865203857422,139024.34356535523,2417.8146707018304,1813.3610030263726,604.4536676754576,3,1,170,60,58,54,56.666666666666664,1.8856180831641267,60,60,60.0,0.0,60,54,57.5,2.179449471770337,4.75,60,20,20,0,0.0005514621734619141,0.0016016960144042969,0.0,0.000742938944485834,0.0016543865203857422,0.0016543865203857422,0.0,0.0008271932601928711,0.0008271932601928711,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,57.5,1024,5840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.666666666666664,60.0,0,3,1,170,60
