src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.50.10,192.168.50.20,47040,35020,6,2026-09-07 18:18:56,0.01003575325012207,48426.85824246312,697.5061886774523,398.5749649585442,298.93122371890814,4,3,280,206,74,66,70.0,4.0,74,66,68.66666666666667,3.7712361663282534,74,66,69.42857142857143,3.958973274443148,15.673469387755102,80,60,20,0,0.0016726255416870117,0.005765438079833984,0.0,0.002081995447663589,0.007122993469238281,0.006072282791137695,0.0,0.0023743311564127603,0.002649796589909279,0.009050130844116211,0.005830526351928711,0.0032196044921875,0.0045250654220581055,0.0013054609298706055,0,0,0,0,2,3,0,0,5,0,0,0.75,69.42857142857143,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,68.66666666666667,0,4,3,280,206
192.168.50.10,192.168.50.20,39104,22,6,2026-09-07 18:18:56,0.22623872756958008,36045.99481091015,185.64460846820683,97.2424139595369,88.40219450866991,22,20,4149,4006,1794,66,188.5909090909091,360.55697558725456,1042,66,200.3,264.89037355102204,1794,66,194.16666666666666,318.65804306920984,101542.94841269839,440,400,20,12,0.0055180177455995145,0.04379892349243164,0.0,0.01081219043726044,0.22623872756958008,0.08327341079711914,0.0,0.010773272741408576,0.018640668803417214,0.22450971603393555,0.10825657844543457,7.152557373046875e-07,0.011816300843891344,0.02462092323276786,12,13,0,0,2,3,0,25,40,0,0,0.9090909090909091,194.16666666666666,64240,5792,0,0,0,0,0,0,0,0,0,0,312.0,5.0,0,37916.80955002463,188.5909090909091,200.3,0,22,20,4149,4006
192.168.50.10,192.168.50.20,56258,80,6,2026-09-07 18:18:56,0.02925586700439453,64739.15128597972,375.9929588942856,239.26824656909085,136.72471232519476,7,4,555,1339,143,66,79.28571428571429,26.244532958391193,1133,66,334.75,460.8814245551669,1133,66,172.1818181818182,304.5995338687468,92780.87603305782,140,80,20,1,0.002925586700439453,0.02150273323059082,0.0,0.006239321345759442,0.02925586700439453,0.023565053939819336,0.0,0.004875977834065755,0.008383070032185327,0.028429269790649414,0.02150273323059082,0.0034449100494384766,0.009476423263549805,0.008503898540949439,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,172.1818181818182,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.28571428571429,334.75,0,7,4,555,1339
192.168.50.10,192.168.50.20,56264,80,6,2026-09-07 18:18:56,0.03518390655517578,35754.98354701434,312.64294039519694,198.95459843330713,113.68834196188979,7,4,560,698,148,66,80.0,27.97958439393164,492,66,174.5,183.3378029758184,492,66,114.36363636363636,121.60388206069491,14787.5041322314,140,80,20,1,0.0035183906555175783,0.02164626121520996,0.0,0.00617686815170503,0.03518390655517578,0.02277970314025879,0.0,0.00586398442586263,0.007801489665262725,0.033102989196777344,0.02164626121520996,0.0043027400970458984,0.011034329732259115,0.007593515691497522,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,114.36363636363636,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,174.5,0,7,4,560,698
192.168.50.10,192.168.50.20,56272,80,6,2026-09-07 18:18:56,0.08951973915100098,293097.3687908318,256.92657527971386,145.21936863636,111.70720664335386,13,10,962,25276,154,66,74.0,23.270978955309584,7008,66,2527.6,2428.3475533786345,7008,66,1140.7826086956522,2010.8694843713263,4043596.0831758035,260,200,20,1,0.004069079052318226,0.04880023002624512,0.0,0.010531354712703786,0.08951973915100098,0.050162315368652344,0.0,0.007459978262583415,0.013764228453855136,0.08745694160461426,0.04880023002624512,4.76837158203125e-07,0.009717437956068251,0.015122244678446983,1,2,0,0,2,3,0,3,21,0,0,0.7692307692307693,1140.7826086956522,64240,5792,0,0,0,0,0,0,0,0,0,0,24608.0,7.0,0,1844315.5805085504,74.0,2527.6,0,13,10,962,25276
192.168.50.10,192.168.50.20,56282,80,6,2026-09-07 18:18:56,0.007150173187255859,259434.2754251417,1538.4242747582527,978.9972657552518,559.427009003001,7,4,561,1294,149,66,80.14285714285714,28.326809973332793,1088,66,323.5,441.39636382734284,1088,66,168.63636363636363,291.65492459638375,85062.5950413223,140,80,20,1,0.0007150173187255859,0.0017235279083251953,0.0,0.0006742651001693498,0.007150173187255859,0.0026047229766845703,0.0,0.0011916955312093098,0.0009376094247225441,0.00543212890625,0.002427339553833008,0.0014941692352294922,0.0018107096354166667,0.0004360749171827449,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,168.63636363636363,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.14285714285714,323.5,0,7,4,561,1294
192.168.50.10,192.168.50.20,48025,53,17,2026-09-07 18:18:57,0.037432193756103516,7213.042381625712,80.1449153513968,53.42994356759787,26.714971783798934,2,1,188,82,94,94,94.0,0.0,82,82,82.0,0.0,94,82,90.0,5.656854249492381,32.0,40,20,20,2,0.018716096878051758,0.037432193756103516,0.0,0.018716096878051758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,82.0,0,2,1,188,82
192.168.50.10,192.168.50.20,46112,53,17,2026-09-07 18:18:57,0.045377492904663086,6545.09495762556,66.11207027904607,44.07471351936404,22.03735675968202,2,1,206,91,103,103,103.0,0.0,91,91,91.0,0.0,103,91,99.0,5.656854249492381,32.0,40,20,20,2,0.022688746452331543,0.045377492904663086,0.0,0.022688746452331543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0,91.0,0,2,1,206,91
192.168.50.10,192.168.50.20,54454,21,6,2026-09-07 18:18:57,0.04378652572631836,46635.3510841038,593.7899746261993,319.73306326026113,274.0569113659381,14,12,1001,1041,82,66,71.5,5.024937810560445,114,66,86.75,14.606648029807067,114,66,78.53846153846153,13.033184772934197,169.8639053254438,280,240,20,7,0.0017514610290527343,0.006389617919921875,0.0,0.0016963058168556863,0.04378652572631836,0.0073316097259521484,0.0,0.003368194286639874,0.0022723282681854935,0.04263663291931152,0.01098489761352539,0.0008111000061035156,0.0038760575381192293,0.0025418890810013743,7,9,0,0,2,3,0,16,24,0,0,0.8571428571428571,78.53846153846153,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.5,86.75,0,14,12,1001,1041
192.168.50.10,192.168.50.20,39234,8867,6,2026-09-07 18:18:57,0.012040376663208008,40364.18573889626,581.3771608483,332.21552048474285,249.16164036355715,4,3,280,206,74,66,70.0,4.0,74,66,68.66666666666667,3.7712361663282534,74,66,69.42857142857143,3.958973274443148,15.673469387755102,80,60,20,0,0.0020067294438680014,0.008027315139770508,0.0,0.002803029329017133,0.009987115859985352,0.008347272872924805,0.0,0.003329038619995117,0.003611027325522983,0.010444879531860352,0.008071660995483398,0.002373218536376953,0.005222439765930176,0.0028492212295532227,0,0,0,0,2,3,0,0,5,0,0,0.75,69.42857142857143,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,68.66666666666667,0,4,3,280,206
