src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.50.10,192.168.50.20,37702,22,6,2026-09-11 11:11:28,1.8251862525939941,3659.3525677216016,15.340900119210188,7.670450059605094,7.670450059605094,14,14,3389,3290,1810,66,242.07142857142858,446.6383107305563,1042,66,235.0,309.7489767076375,1810,66,238.53571428571428,384.3534907703414,147727.60586734692,280,280,20,8,0.0675994908368146,1.6395111083984375,0.0,0.30846052463268137,1.8251862525939941,1.6741306781768799,0.0,0.1403989425072303,0.4429445792251281,1.8163716793060303,1.6395111083984375,0.0015370845794677734,0.13972089840815619,0.43324416250354436,8,7,0,0,2,3,0,15,26,0,0,1.0,238.53571428571428,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.07142857142858,235.0,0,14,14,3389,3290
192.168.50.10,192.168.50.20,34088,22,6,2026-09-11 11:11:30,2.072906970977783,3222.0452212814635,13.50760086777676,6.75380043388838,6.75380043388838,14,14,3389,3290,1810,66,242.07142857142858,446.6383107305563,1042,66,235.0,309.7489767076375,1810,66,238.53571428571428,384.3534907703414,147727.60586734692,280,280,20,8,0.07677433225843641,1.9097297191619873,0.0,0.35963399720096123,2.072906970977783,1.950085163116455,0.0,0.1594543823829064,0.5170677502914061,2.0709965229034424,1.9097297191619873,0.0009274482727050781,0.15930742483872634,0.5055712541330736,8,7,0,0,2,3,0,15,26,0,0,1.0,238.53571428571428,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.07142857142858,235.0,0,14,14,3389,3290
192.168.50.10,192.168.50.20,34096,22,6,2026-09-11 11:11:32,2.3536384105682373,2837.7341098828742,11.896474783159228,5.948237391579614,5.948237391579614,14,14,3389,3290,1810,66,242.07142857142858,446.6383107305563,1042,66,235.0,309.7489767076375,1810,66,238.53571428571428,384.3534907703414,147727.60586734692,280,280,20,8,0.08717179298400879,2.1787967681884766,0.0,0.4103485126208499,2.3536384105682373,2.2220377922058105,0.0,0.18104910850524902,0.5893337832955509,2.3505008220672607,2.1787967681884766,0.0009648799896240234,0.18080775554363543,0.5770254083574328,8,7,0,0,2,3,0,15,26,0,0,1.0,238.53571428571428,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.07142857142858,235.0,0,14,14,3389,3290
192.168.50.10,192.168.50.20,34110,22,6,2026-09-11 11:11:34,1.4042761325836182,4709.187777644029,19.22698775085268,9.969549204145833,9.257438546706846,14,13,3389,3224,1810,66,242.07142857142858,446.6383107305563,1042,66,248.0,317.7400969830047,1810,66,244.92592592592592,389.943103724968,152055.62414266117,280,260,20,8,0.05401062048398531,1.269054651260376,0.0,0.24318113040905356,1.4042761325836182,1.305866003036499,0.0,0.10802124096797062,0.34596978465449235,1.401515007019043,1.269054651260376,0.002096414566040039,0.11679291725158691,0.3476589219715846,8,7,0,0,2,3,0,15,25,0,0,0.9285714285714286,244.92592592592592,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.07142857142858,248.0,0,14,13,3389,3224
192.168.50.10,192.168.50.20,34112,22,6,2026-09-11 11:11:36,2.5671396255493164,2601.7283725153156,10.907081064594825,5.453540532297413,5.453540532297413,14,14,3389,3290,1810,66,242.07142857142858,446.6383107305563,1042,66,235.0,309.7489767076375,1810,66,238.53571428571428,384.3534907703414,147727.60586734692,280,280,20,8,0.09507924539071543,2.398900032043457,0.0,0.4519448277314174,2.5671396255493164,2.437014102935791,0.0,0.19747227888840896,0.6466337467343856,2.5645782947540283,2.398900032043457,4.76837158203125e-07,0.19727525344261757,0.6357577606021326,8,7,0,0,2,3,0,15,26,0,0,1.0,238.53571428571428,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.07142857142858,235.0,0,14,14,3389,3290
192.168.50.10,192.168.50.20,38428,22,6,2026-09-11 11:11:38,2.985607624053955,2237.0655628655704,9.378325461930825,4.689162730965412,4.689162730965412,14,14,3389,3290,1810,66,242.07142857142858,446.6383107305563,1042,66,235.0,309.7489767076375,1810,66,238.53571428571428,384.3534907703414,147727.60586734692,280,280,20,8,0.11057806015014648,2.817950487136841,0.0,0.531072973851903,2.985607624053955,2.8528389930725098,0.0,0.22966212492722732,0.7573684208762287,2.9838509559631348,2.817950487136841,0.0012662410736083984,0.22952699661254883,0.7473963280629301,8,7,0,0,2,3,0,15,26,0,0,1.0,238.53571428571428,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.07142857142858,235.0,0,14,14,3389,3290
192.168.50.10,192.168.50.20,38436,22,6,2026-09-11 11:11:41,1.7281880378723145,3902.931771420089,16.780581374526697,8.679611055789671,8.100970318737026,15,14,3455,3290,1810,66,230.33333333333334,433.7230555191745,1042,66,235.0,309.7489767076375,1810,66,232.58620689655172,378.9784378582433,143624.6563614744,300,280,20,8,0.06172100135258266,1.5626800060272217,0.0,0.28905061305943436,1.7281880378723145,1.6022799015045166,0.0,0.12344200270516532,0.4103464764517816,1.726930856704712,1.5626800060272217,0.0013957023620605469,0.13284083513113168,0.41306309497533183,8,7,0,0,2,3,0,15,27,0,0,0.9333333333333333,232.58620689655172,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.33333333333334,235.0,0,15,14,3455,3290
192.168.50.10,192.168.50.20,38440,22,6,2026-09-11 11:11:43,2.1937360763549805,3044.5777283735724,12.763613773687682,6.381806886843841,6.381806886843841,14,14,3389,3290,1810,66,242.07142857142858,446.6383107305563,1042,66,235.0,309.7489767076375,1810,66,238.53571428571428,384.3534907703414,147727.60586734692,280,280,20,8,0.08124948430944372,2.029693841934204,0.0,0.382257994085726,2.1937360763549805,2.068641185760498,0.0,0.16874892895038313,0.5485780103105963,2.1911723613739014,2.029693841934204,0.0008993148803710938,0.16855172010568473,0.5374889732222661,8,7,0,0,2,3,0,15,26,0,0,1.0,238.53571428571428,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.07142857142858,235.0,0,14,14,3389,3290
192.168.50.10,192.168.50.20,38442,22,6,2026-09-11 11:11:45,1.2675352096557617,5269.281633457653,22.090116145652683,11.045058072826341,11.045058072826341,14,14,3389,3290,1810,66,242.07142857142858,446.6383107305563,1042,66,235.0,309.7489767076375,1810,66,238.53571428571428,384.3534907703414,147727.60586734692,280,280,20,8,0.04694574850576895,1.1092109680175781,0.0,0.20857568321698378,1.2675352096557617,1.1475045680999756,0.0,0.0975027084350586,0.3033453696212164,1.2654502391815186,1.1092109680175781,0.0008907318115234375,0.09734232609088604,0.2925020713225212,8,7,0,0,2,3,0,15,26,0,0,1.0,238.53571428571428,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.07142857142858,235.0,0,14,14,3389,3290
192.168.50.10,192.168.50.20,38458,22,6,2026-09-11 11:11:47,1.4333302974700928,4659.777311474406,19.534925096763494,9.767462548381747,9.767462548381747,14,14,3389,3290,1810,66,242.07142857142858,446.6383107305563,1042,66,235.0,309.7489767076375,1810,66,238.53571428571428,384.3534907703414,147727.60586734692,280,280,20,8,0.05308630731370714,1.2464139461517334,0.0,0.23431296232287177,1.4333302974700928,1.2868537902832031,0.0,0.11025617672846867,0.33991247057758855,1.4313960075378418,1.2464139461517334,0.0010673999786376953,0.1101073851952186,0.32846773591682693,8,7,0,0,2,3,0,15,26,0,0,1.0,238.53571428571428,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.07142857142858,235.0,0,14,14,3389,3290
