src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.50.10,192.168.50.20,40010,80,6,2026-09-11 10:12:18,96.7178361415863,25.248703831888147,0.21712644572876785,0.1344116092606658,0.08271483646810204,13,8,1046,1396,148,66,80.46153846153847,28.98438673762502,492,66,174.5,183.3378029758184,492,66,116.28571428571429,124.13861026217077,15410.39455782313,260,160,20,2,4.8358918070793155,96.64508700370789,0.0,21.06247509684836,96.7178361415863,96.64508700370789,0.0,8.059819678465525,26.70946468133084,96.71386528015137,96.64739227294922,0.0036628246307373047,13.816266468593053,33.81566672509804,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,116.28571428571429,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.46153846153847,174.5,0,13,8,1046,1396
192.168.50.10,192.168.50.20,40020,80,6,2026-09-11 10:12:19,95.89838361740112,294.7912043313137,0.3753973596012484,0.20855408866736025,0.16684327093388818,20,16,1509,26761,154,66,75.45,24.57534333432597,7306,66,1672.5625,2463.5180375011973,7306,66,785.2777777777778,1824.1307916544058,3327453.145061729,400,320,20,2,2.739953817640032,95.72126078605652,0.0,15.946167669653576,95.89838361740112,95.72126078605652,0.0,5.04728334828427,21.372069140094986,95.89505314826965,95.72480893135071,0.0008771419525146484,6.393003543217977,23.87493573421954,2,6,0,0,4,5,0,8,33,0,0,0.8,785.2777777777778,64240,5792,0,0,0,0,0,0,0,0,0,0,24622.0,8.0,0,1217989.9879465497,75.45,1672.5625,0,20,16,1509,26761
192.168.50.10,192.168.50.20,40030,80,6,2026-09-11 10:12:19,96.58957552909851,285.26887968048993,0.3623579439942349,0.20706168228241995,0.15529626171181496,20,15,1514,26040,154,66,75.7,25.27666908435524,7008,66,1736.0,2279.0151966730423,7008,66,787.2571428571429,1703.3529848567528,2901411.391020409,400,300,20,2,2.8408698685028972,96.4880907535553,0.0,16.301891017888295,96.58957552909851,96.4880907535553,0.0,5.083661869952553,21.54423365399951,96.58574843406677,96.4899001121521,0.00055694580078125,6.89898203100477,24.848053048098077,2,4,0,0,4,5,0,6,32,0,0,0.75,787.2571428571429,64240,5792,0,0,0,0,0,0,0,0,0,0,24608.0,8.0,0,1561237.8283466948,75.7,1736.0,0,20,15,1514,26040
192.168.50.10,192.168.50.20,40068,80,6,2026-09-11 10:12:21,95.80837297439575,32.12662844011116,0.219187523470544,0.13568751452938438,0.08350000894115961,13,8,1041,2037,148,66,80.07692307692308,28.105464944798786,1133,66,254.625,359.7669167322087,1133,66,146.57142857142858,238.70794497292556,56981.48299319726,260,160,20,2,4.790418648719788,95.73744893074036,0.0,20.86468080520725,95.80837297439575,95.73744893074036,0.0,7.984031081199646,26.458652519139374,95.80526876449585,95.7402753829956,0.003256559371948242,13.68646696635655,33.49832810586371,2,2,0,0,4,5,0,4,18,0,0,0.6153846153846154,146.57142857142858,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.07692307692308,254.625,0,13,8,1041,2037
192.168.50.10,192.168.50.20,40086,80,6,2026-09-11 10:12:21,96.59755539894104,297.61622725615234,0.4451458406210494,0.24845349243965548,0.19669234818139392,24,19,1773,26976,154,66,73.875,22.708868495223037,5858,66,1419.7894736842106,1844.7239011483923,5858,66,668.5813953488372,1396.6710460293282,1950690.0108166577,480,380,20,2,2.299941795212882,96.4552788734436,0.0,14.704597894214617,96.59755539894104,96.4552788734436,0.0,4.1998937129974365,19.668920619917106,96.5946593284607,96.457679271698,7.152557373046875e-07,5.366369962692261,22.092894183380725,2,8,0,0,4,5,0,10,40,0,0,0.7916666666666666,668.5813953488372,64240,5792,0,0,0,0,0,0,0,0,0,0,24639.0,12.0,0,935311.0774271208,73.875,1419.7894736842106,0,24,19,1773,26976
192.168.50.10,192.168.50.20,42706,80,6,2026-09-11 10:12:10,0.07720446586608887,28366.234717542826,194.28927888727964,116.57356733236777,77.71571155491185,9,6,687,1503,143,66,76.33333333333333,23.79542439676633,663,66,250.5,237.37856544627894,663,66,146.0,173.66442736880035,30159.333333333332,180,120,20,1,0.005514604704720634,0.0535280704498291,0.0,0.013494067198181357,0.07720446586608887,0.05558419227600098,0.0,0.009650558233261108,0.017526466022452173,0.07044434547424316,0.0535280704498291,0.0012068748474121094,0.014088869094848633,0.0198281597959125,1,3,0,0,2,3,0,4,13,0,0,0.6666666666666666,146.0,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.33333333333333,250.5,0,9,6,687,1503
192.168.50.10,192.168.50.20,42708,80,6,2026-09-11 10:12:10,0.04072165489196777,30892.654125609635,270.1265464083513,171.89871135076902,98.22783505758231,7,4,560,698,148,66,80.0,27.97958439393164,492,66,174.5,183.3378029758184,492,66,114.36363636363636,121.60388206069491,14787.5041322314,140,80,20,1,0.004072165489196778,0.030693769454956055,0.0,0.008919862316802508,0.04072165489196777,0.03238248825073242,0.0,0.006786942481994629,0.011480178762203207,0.037982940673828125,0.030693769454956055,0.002620697021484375,0.012660980224609375,0.012778483567051767,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,114.36363636363636,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,174.5,0,7,4,560,698
192.168.50.10,192.168.50.20,42720,80,6,2026-09-11 10:12:10,0.19198298454284668,139205.0449868672,156.26384844175925,83.34071916893826,72.92312927282097,16,14,1160,25565,154,66,72.5,21.207310060448496,8754,66,1826.0714285714287,2933.4323743522637,8754,66,890.8333333333334,2186.6080899166386,4781254.938888892,320,280,20,1,0.006620102915270576,0.11015844345092773,0.0,0.020673739841316926,0.19198298454284668,0.11156773567199707,0.0,0.01279886563618978,0.028603378624396568,0.1888577938079834,0.11015844345092773,4.76837158203125e-07,0.014527522600614108,0.029161194275310914,1,7,0,0,2,3,0,8,28,0,0,0.875,890.8333333333334,64240,5792,0,0,0,0,0,0,0,0,0,0,24633.0,10.0,0,875957.3241994422,72.5,1826.0714285714287,0,16,14,1160,25565
192.168.50.10,192.168.50.20,36833,53,17,2026-09-11 10:12:11,0.0,0,0,0,0,2,0,188,0,94,94,94.0,0.0,0,0,0,0.0,94,94,94.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,0,0,2,0,188,0
192.168.50.10,192.168.50.20,57716,21,6,2026-09-11 10:12:11,0.04259443283081055,49513.51291322892,633.8856560726321,328.68145129692033,305.20420477571173,14,13,1001,1108,82,66,71.5,5.024937810560445,115,66,85.23076923076923,15.232323153053615,115,66,78.11111111111111,13.110169457710171,171.8765432098766,280,260,20,7,0.0016382474165696364,0.007609367370605469,0.0,0.001770611008486119,0.0419459342956543,0.007919549942016602,0.0,0.003226610330434946,0.0025164086237689097,0.04075050354003906,0.007739067077636719,0.0008831024169921875,0.0033958752950032554,0.0021866827060110995,7,9,0,0,2,3,0,16,25,0,0,0.9285714285714286,78.11111111111111,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.5,85.23076923076923,0,14,13,1001,1108
